id,road,km,type,name,length,condition,lat,lon,model_type,FLOODCAT,CycloonCat,Total Cargo,Total People,Total Transport,Total Transport Weight,SourceSink Cargo Weight,SourceSink People Weight
1461,N208,29.804,Box Culvert,CHILAR CHOK BOX CULVERT,3.0,A,24.6503032980079,91.9202693561753,bridge,0.0,1.0,,,,,,
1462,N208,30.195,Box Culvert,MIRZAPUR BOX CULVERT,3.0,A,24.6527586526315,91.9228228581453,bridge,0.0,1.0,,,,,,
1463,N208,30.365,Box Culvert,Mirzapur box culvert,6.0,A,24.6539540210526,91.9237105223057,bridge,0.0,1.0,,,,,,
1464,N208,30.58,Box Culvert,MIRJAPUR BOX CULVERT,3.0,A,24.6556954305084,91.9243298059322,bridge,2.0,1.0,,,,,,
1465,N208,30.874,Box Culvert,Mirzapur box culvert,3.0,A,24.6580180704318,91.9254406734219,bridge,0.0,1.0,,,,,,
1466,N208,31.355,Box Culvert,Kacha bahor,6.0,A,24.6620571797507,91.9257106676012,bridge,2.0,1.0,,,,,,
1467,N208,31.61,Box Culvert,PALBARI CULVERT,3.0,A,24.6643521003115,91.9257768404984,bridge,2.0,1.0,,,,,,
1468,N208,31.804,RCC Girder Bridge,Palbari Bridge,25.8,A,24.6661266236947,91.92633687751,bridge,2.0,1.0,,,,,,
1469,N208,32.046,Box Culvert,Karmada culvert,3.0,A,24.6678742220689,91.9273322820689,bridge,2.0,1.0,,,,,,
1470,N208,32.435,Box Culvert,KARMADA BOX CULVERT,3.0,A,24.6710678535533,91.9287101637055,bridge,0.0,1.0,,,,,,
1471,N208,33.274,Box Culvert,FARIDPUR CULVERT,3.0,A,24.678420522408,91.9300950531772,bridge,2.0,1.0,,,,,,
1472,N208,33.478,Box Culvert,FARIDPURBOX CULVERT,4.6,A,24.6802589103678,91.9302276872909,bridge,2.0,1.0,,,,,,
1473,N208,33.711,Box Culvert,FARIDPUR BOX CULVERT,3.0,A,24.6823478395121,91.9303621863414,bridge,2.0,1.0,,,,,,
1474,N208,33.83,Box Culvert,FARIDPUR BOX CULVERT,4.6,A,24.6834043656903,91.9304212046025,bridge,2.0,1.0,,,,,,
1475,N208,34.11,Box Culvert,LUTPURBOX CULVERT,6.0,C,24.685883104918,91.9306523360655,bridge,2.0,1.0,,,,,,
1476,N208,34.255,Box Culvert,IUTPUR BOX CULVERT,3.0,A,24.6870829666666,91.9309900888888,bridge,2.0,1.0,,,,,,
1477,N208,34.448,Box Culvert,NURPUR CULVERT,3.0,A,24.6884378858823,91.9313927788235,bridge,2.0,1.0,,,,,,
1478,N208,34.604,Box Culvert,NURPUR BOX CULVERT,6.0,A,24.6900430914572,91.9318413633165,bridge,2.0,1.0,,,,,,
1479,N208,34.792,Box Culvert,NURPUR,6.0,A,24.6915715406451,91.9324731877419,bridge,2.0,1.0,,,,,,
1480,N208,35.024,Box Culvert,Kushiara culvert,6.1,A,24.6933711314049,91.933520507438,bridge,2.0,1.0,,,,,,
1481,N208,35.07,PC Girder Bridge,KUSIARA BRIDGE,257.6,A,24.6937432846153,91.9334248307692,bridge,2.0,1.0,,,,,,
1482,N208,36.154,Box Culvert,MOLIKPUR BOX CULVERT,19.0,B,24.7025746324324,91.9290493339527,bridge,8.0,1.0,,,,,,
1483,N208,37.454,Truss with Steel Deck,Elaspur steal deck,117.0,C,24.7140372792746,91.9284881404145,bridge,8.0,1.0,,,,,,
1484,N208,39.24,Box Culvert,KALPARA BOX CULVERT,5.7,A,24.7299004437238,91.9274023165271,bridge,8.0,1.0,,,,,,
1485,N208,40.246,RCC Girder Bridge,Kutalpur Bridge,89.45,B,24.7385651742105,91.9246244167368,bridge,8.0,1.0,,,,,,
1486,N208,40.854,RCC Girder Bridge,Kutalpur Bridge,12.0,B,24.7440140336192,91.9226249174957,bridge,8.0,1.0,,,,,,
1487,N208,41.766,RCC Girder Bridge,Kutalpur Bridge,36.4,B,24.7514980282296,91.9199961492823,bridge,8.0,1.0,,,,,,
1488,N208,43.436,RCC Girder Bridge,Dharampur Bridge,29.7,A,24.7659215057,91.9151637269,bridge,2.0,1.0,,,,,,
1489,N208,44.53,RCC Girder Bridge,Hajiganj Bridge,28.8,A,24.775450445297,91.912933685891,bridge,2.0,1.0,,,,,,
1490,N208,45.428,Box Culvert,HAJIGONJ,1.5,A,24.783233574037,91.9104531212553,bridge,2.0,1.0,,,,,,
1491,N208,46.1,RCC Girder Bridge,Mahmudabad Bridge,29.2,C,24.7892091882352,91.9096244911764,bridge,2.0,1.0,,,,,,
1492,N208,47.38,RCC Girder Bridge,Mogla Bazar Bridge,20.8,A,24.8001608595,91.91226345,bridge,2.0,1.0,,,,,,
1493,N208,50.39,Box Culvert,NAIKHAI BOX CULVERT,3.0,A,24.8243342277777,91.9014922777777,bridge,2.0,0.0,,,,,,
1494,N208,51.311,RCC Girder Bridge,Jalker Kandi Bridge,32.0,B,24.831194277922,91.899333612987,bridge,2.0,0.0,,,,,,
1495,N208,55.04,Box Culvert,SIB BARI BOX CULVERT,3.0,A,24.8586061783783,91.8850362789189,bridge,2.0,0.0,,,,,,
1496,N208,57.089,Box Culvert,KADAM TALI BOX CULVERT,5.6,B,24.8780833333333,91.8753333333333,bridge,2.0,0.0,,,,,,
1497,N208,57.495,sourcesink,Royal City Chottor(int.with N210)-Int.with N2,0.0,,24.8775549,91.8753604,sourcesink,,,2191.0,7297.0,9488.0,0.0060005135346743,0.0134737903721742,0.0247860896266631
1498,N8,0.0,sourcesink,Jatrabari-Jurain (int.with R810),0.0,,23.7021389,90.4353608,sourcesink,,,3677.0,17946.0,21623.0,0.0136750742158793,0.0226121073475512,0.0609580874935037
1499,N8,2.587,PC Girder Bridge,PASTOGOLA BRIDGE,847.9,B,23.6839104773109,90.4233107462184,bridge,0.0,2.0,,,,,,
1500,N8,4.591,Box Culvert,EQURIA CULVERT,6.1,C,23.675992885849,90.4066694429245,bridge,3.0,2.0,,,,,,
1501,N8,5.113,Box Culvert,TAHORIA CUL,5.5,A,23.6729410131147,90.4027918852459,bridge,3.0,2.0,,,,,,
1502,N8,5.358,Box Culvert,THAHORIA CUL,10.4,A,23.6714812697674,90.4008882023255,bridge,3.0,2.0,,,,,,
1503,N8,5.686,Box Culvert,THAGORIA BRIDGE,10.5,A,23.6695619207792,90.3984643987013,bridge,3.0,2.0,,,,,,
1504,N8,6.991,Box Culvert,MOLLABARI CUL,6.1,A,23.6629603945205,90.3882108602739,bridge,3.0,2.0,,,,,,
1505,N8,7.785,Truss with RCC Slab,BAGOR BRIDGE,60.7,C,23.6622628610983,90.3808830910755,bridge,3.0,2.0,,,,,,
1506,N8,8.284,Box Culvert,RAZENDROPOR CUL,3.0,A,23.6617869823529,90.3759257738823,bridge,3.0,2.0,,,,,,
1507,N8,8.717,Box Culvert,RAZENDRO PUR CUL,10.4,A,23.6614049235294,90.3716806928235,bridge,3.0,2.0,,,,,,
1508,N8,8.966,Box Culvert,KODOMPUR CULVERT (1,10.4,A,23.661185217647,90.3692395261176,bridge,3.0,2.0,,,,,,
1509,N8,9.874,Box Culvert,KODAMMPUR BOX CULVERT,10.6,A,23.6603615113513,90.3604194248648,bridge,3.0,2.0,,,,,,
1510,N8,10.279,Box Culvert,ABDULLAPUR BOX CULVERT,8.3,A,23.6599484436363,90.3564848072727,bridge,3.0,2.0,,,,,,
1511,N8,11.053,Steel Beam & RCC Slab,Abdullahpur Bridge,54.66,A,23.6553930802646,90.3519638829106,bridge,3.0,2.0,,,,,,
1512,N8,12.016,Box Culvert,VAWARVITY,8.3,A,23.6471908128,90.3494890856,bridge,3.0,2.0,,,,,,
1513,N8,13.217,PC Girder Bridge,DHALASHARI BRIDGE(1,260.0,B,23.6368512851428,90.3461733285714,bridge,3.0,2.0,,,,,,
1514,N8,13.834,PC Girder Bridge,DHALASHARI BRIDGE(2,382.2,C,23.63161481761,90.3444039600628,bridge,3.0,2.0,,,,,,
1515,N8,14.589,Box Culvert,KUSIAMRA(1 BOX CULVERT,9.1,A,23.6256951366171,90.3410835243494,bridge,3.0,2.0,,,,,,
1516,N8,14.913,Truss with RCC Slab,Kuchiamara Bridge,37.5,A,23.6233688469696,90.33913815,bridge,3.0,2.0,,,,,,
1517,N8,15.563,Box Culvert,RAMARKHOLA CULVERT,8.4,A,23.6188118464999,90.33514241625,bridge,2.0,3.0,,,,,,
1518,N8,16.432,Box Culvert,NIMTOLA BRIDGE,15.6,A,23.61268439125,90.32979171875,bridge,2.0,3.0,,,,,,
1519,N8,16.768,RCC Girder Bridge,Neemtola Bridge,39.0,B,23.61033643375,90.32772085625,bridge,2.0,3.0,,,,,,
1520,N8,17.676,Box Culvert,NEEMTOLA CULVERT,8.3,A,23.6039610933333,90.3220715133333,bridge,2.0,3.0,,,,,,
1521,N8,18.556,PC Girder Bridge,CHALTIPARA BRIDGE,19.9,A,23.597787810989,90.3166743164835,bridge,2.0,3.0,,,,,,
1522,N8,19.484,PC Girder Bridge,HASHARA BRIDGE,19.9,A,23.5908846112554,90.311614573593,bridge,2.0,3.0,,,,,,
1523,N8,20.514,Steel Beam & RCC Slab,Hashara-2 Bridge,46.5,A,23.58261653,90.3070945068965,bridge,2.0,3.0,,,,,,
1524,N8,21.631,PC Girder Bridge,Kewatkhali Bridge,19.9,A,23.5731730582969,90.3034478890829,bridge,2.0,3.0,,,,,,
1525,N8,22.516,PC Girder Bridge,KAWAT KHALI 2 BRIDHE,19.9,A,23.566024446,90.299518032,bridge,2.0,3.0,,,,,,
1526,N8,22.984,Steel Beam & RCC Slab,UMPARA BRIDGE,46.5,A,23.5620400683923,90.298665452316,bridge,2.0,3.0,,,,,,
1527,N8,23.342,Box Culvert,DOKHIN AMPARA BOX CULVERT,15.7,A,23.5565169467005,90.2989653824873,bridge,2.0,3.0,,,,,,
1528,N8,23.548,Box Culvert,BAKIRA PARA BOX,9.4,A,23.555413173604,90.2991977598984,bridge,2.0,3.0,,,,,,
1529,N8,23.91,Box Culvert,BAKIRAPARA 2,9.3,A,23.5534735335025,90.2996061124365,bridge,2.0,3.0,,,,,,
1530,N8,25.259,RCC Girder Bridge,SHOL GHOR-2,16.0,A,23.5426015166666,90.2956801999999,bridge,2.0,3.0,,,,,,
1531,N8,25.438,RCC Girder Bridge,SHOLGORE - 3,15.4,A,23.5412376201516,90.2947817426869,bridge,3.0,3.0,,,,,,
1532,N8,25.628,Box Culvert,SHONBARI CUL-1,18.1,A,23.5397852214517,90.2938268228602,bridge,3.0,3.0,,,,,,
1533,N8,25.7,RCC Girder Bridge,Sonbari Bridge-2,42.5,A,23.5392348387865,90.2934649585048,bridge,3.0,3.0,,,,,,
1534,N8,26.12,RCC Girder Bridge,Sonbari Bridge,18.3,A,23.5360242732394,90.2913540830986,bridge,3.0,3.0,,,,,,
1535,N8,26.324,Box Culvert,SHANBARI CULVERT,10.1,A,23.5342273068085,90.2906237897872,bridge,3.0,3.0,,,,,,
1536,N8,27.058,Box Culvert,BASGAON STAND CULVERT,6.0,A,23.5281753987234,90.2885632019148,bridge,3.0,3.0,,,,,,
1537,N8,28.023,RCC Girder Bridge,v,79.5,A,23.5213918536231,90.2823565173913,bridge,3.0,3.0,,,,,,
1538,N8,28.954,Box Culvert,KAMARKHOLA BOX CULVERT,10.3,A,23.5142661196,90.2782602612,bridge,3.0,3.0,,,,,,
1539,N8,31.237,Box Culvert,SHOMOS PUR BOX CULVERT,10.3,A,23.4951512649572,90.2701658523504,bridge,3.0,3.0,,,,,,
1540,N8,31.758,RCC Girder Bridge,Dogachi Bazar bridge,48.7,B,23.4906174315789,90.2690105180451,bridge,3.0,3.0,,,,,,
1541,N8,32.546,Box Culvert,DOGACHIBAZAR(2,10.3,A,23.4836184741714,90.2674393553142,bridge,1.0,3.0,,,,,,
1542,N8,33.212,Box Culvert,KHANBARI BOX CULVERT SARM,10.3,A,23.4777002109826,90.2660924757225,bridge,1.0,3.0,,,,,,
1543,N8,46.246,Truss with RCC Slab,Shibchar Bridge,41.7,A,23.408484847,90.1724886258,bridge,2.0,3.0,,,,,,
1544,N8,47.97,Box Culvert,.,4.6,A,23.403026635,90.160249021,bridge,2.0,3.0,,,,,,
1545,N8,48.702,Steel Beam & RCC Slab,Pachchar Bridge,46.0,A,23.4030940018918,90.1493778713513,bridge,2.0,3.0,,,,,,
1546,N8,49.89,Box Culvert,.,3.6,A,23.401871105,90.137998254,bridge,2.0,3.0,,,,,,
1547,N8,50.669,PC Girder Bridge,.,30.0,A,23.399580889836,90.1308034062295,bridge,2.0,3.0,,,,,,
1548,N8,50.97,Box Culvert,.,12.14,A,23.397963155238,90.1284861161904,bridge,2.0,3.0,,,,,,
1549,N8,52.664,Box Culvert,.,5.6,A,23.3840450502564,90.1251975982906,bridge,2.0,3.0,,,,,,
1550,N8,53.122,PC Girder Bridge,Daulatpur Bridge,74.66,A,23.3808383564705,90.1228807417647,bridge,2.0,3.0,,,,,,
1551,N8,53.95,PC Girder Bridge,Hazi Shariatullah Bridge,456.0,A,23.3785493533333,90.1152868733333,bridge,2.0,3.0,,,,,,
1552,N8,56.073,Box Culvert,.,2.6,A,23.3728574015,90.0959407702,bridge,2.0,3.0,,,,,,
1553,N8,56.49,Box Culvert,.,2.6,A,23.3720566191919,90.09197733367,bridge,1.0,3.0,,,,,,
1554,N8,59.524,Box Culvert,.,11.0,A,23.3694800527536,90.0627207611594,bridge,2.0,3.0,,,,,,
1555,N8,61.158,Steel Beam & RCC Slab,Salildia Bridge.,23.0,A,23.3700733840425,90.0466530675532,bridge,2.0,3.0,,,,,,
1556,N8,61.571,Box Culvert,.,10.2,A,23.3702576116326,90.0426290547959,bridge,2.0,3.0,,,,,,
1557,N8,62.551,Box Culvert,.,11.0,A,23.3714866150684,90.033138889589,bridge,2.0,3.0,,,,,,
1558,N8,62.922,Box Culvert,.,11.14,A,23.3727920606299,90.0298603423622,bridge,2.0,3.0,,,,,,
1559,N8,64.307,Truss with RCC Slab,Bamonkanda Bridge,32.6,B,23.3769739432183,90.0171822641379,bridge,2.0,3.0,,,,,,
1560,N8,64.974,Box Culvert,.,11.2,A,23.378765050693,90.0109594243564,bridge,2.0,2.0,,,,,,
1561,N8,65.49,Box Culvert,.,5.8,A,23.3804104425,90.00623752,bridge,2.0,2.0,,,,,,
1562,N8,65.94,Truss with RCC Slab,Bogail Bridge,77.76,A,23.3820568727447,90.0023285111324,bridge,2.0,2.0,,,,,,
1563,N8,66.78,Box Culvert,.,5.8,A,23.385322312,89.994825234,bridge,2.0,2.0,,,,,,
1564,N8,67.625,Box Culvert,.,11.1,A,23.3886406170731,89.9873892609756,bridge,2.0,2.0,,,,,,
1565,N8,67.909,Truss with RCC Slab,Purbo Hashemdi Bridge,28.0,A,23.3896411282926,89.9848301439024,bridge,2.0,2.0,,,,,,
1566,N8,68.726,RCC Girder Bridge,Kumar Bridge,109.6,D,23.3833966549815,89.9990209726937,bridge,2.0,2.0,,,,,,
1567,N8,70.401,Box Culvert,.,6.8,C,23.3710947508021,89.9913662850267,bridge,2.0,2.0,,,,,,
1568,N8,71.822,Box Culvert,.,6.8,B,23.3610878742857,89.9995765935714,bridge,2.0,2.0,,,,,,
1569,N8,72.271,Box Culvert,.,5.2,A,23.35706335,89.9999346843749,bridge,2.0,2.0,,,,,,
1570,N8,72.917,RCC Bridge,.,13.8,C,23.351564485396,89.9994094930693,bridge,2.0,2.0,,,,,,
1571,N8,73.936,Box Culvert,.,12.15,B,23.3421839689054,89.9981386,bridge,2.0,2.0,,,,,,
1572,N8,74.536,RCC Bridge,.,13.8,B,23.3368388933219,89.998763081678,bridge,2.0,2.0,,,,,,
1573,N8,75.612,Box Culvert,.,6.7,B,23.3258183350561,89.9983809698876,bridge,0.0,3.0,,,,,,
1574,N8,76.387,RCC Bridge,.,8.4,B,23.3202910596701,89.9974458824587,bridge,0.0,3.0,,,,,,
1575,N8,77.06,Box Culvert,.,6.8,B,23.3143551282051,89.9975300697435,bridge,0.0,3.0,,,,,,
1576,N8,77.573,Box Culvert,.,12.1,D,23.3094541147368,89.9982273278947,bridge,0.0,3.0,,,,,,
1577,N8,78.068,Box Culvert,.,6.8,B,23.3054975457142,89.9988842057142,bridge,0.0,3.0,,,,,,
1578,N8,79.25,Box Culvert,.,5.3,B,23.2954579661375,90.0014574367725,bridge,0.0,3.0,,,,,,
1579,N8,79.644,RCC Girder Bridge,Diknagar Bridge,133.0,C,23.2934706967741,90.0042249215053,bridge,2.0,3.0,,,,,,
1580,N8,80.062,Box Culvert,.,6.75,A,23.2906350052005,90.0068146668647,bridge,2.0,3.0,,,,,,
1581,N8,80.731,Box Culvert,.,6.7,A,23.2858018618604,90.010842916279,bridge,2.0,3.0,,,,,,
1582,N8,81.674,Box Culvert,.,12.1,D,23.2781783397183,90.0133768011267,bridge,2.0,3.0,,,,,,
1583,N8,82.375,Box Culvert,.,6.75,D,23.2716200392,90.0148267,bridge,2.0,3.0,,,,,,
1584,N8,83.301,RCC Bridge,.,14.0,D,23.2635386402836,90.016516875461,bridge,2.0,3.0,,,,,,
1585,N8,84.951,Box Culvert,.,13.3,B,23.248955448,90.0197893,bridge,2.0,2.0,,,,,,
1586,N8,85.747,RCC Girder Bridge,Chor Pachnodi 1No. Bridge,30.35,C,23.2422459766666,90.0210906699999,bridge,2.0,2.0,,,,,,
1587,N8,87.263,Truss with RCC Slab,Takerhat Bridge,121.4,B,23.2283777297297,90.0200874189189,bridge,2.0,2.0,,,,,,
1588,N8,88.744,PC Girder Bridge,Ak Number Bridge,30.0,B,23.2162703780821,90.0240065520547,bridge,2.0,3.0,,,,,,
1589,N8,89.414,Steel Beam & RCC Slab,Bolgram Bridge,9.5,B,23.2113394893238,90.0277764017793,bridge,2.0,3.0,,,,,,
1590,N8,90.823,RCC Girder Bridge,Rajoir Boro Bridge,54.4,C,23.2046193344776,90.03829648,bridge,2.0,3.0,,,,,,
1591,N8,91.637,Box Culvert,.,6.05,B,23.203190589754,90.0460782319672,bridge,2.0,3.0,,,,,,
1592,N8,92.012,Steel Beam & RCC Slab,.,9.07,C,23.202493304918,90.0496502606557,bridge,2.0,3.0,,,,,,
1593,N8,92.648,Box Culvert,.,6.05,B,23.20117776,90.0557889,bridge,2.0,3.0,,,,,,
1594,N8,93.052,RCC Girder Bridge,.,9.35,C,23.2005943285714,90.0589480057142,bridge,2.0,3.0,,,,,,
1595,N8,93.702,Box Culvert,.,5.0,C,23.1993304227027,90.065657954054,bridge,2.0,3.0,,,,,,
1596,N8,94.098,RCC Girder Bridge,.,36.76,D,23.1980442444444,90.0692976372839,bridge,2.0,3.0,,,,,,
1597,N8,95.526,Baily with Steel Deck,.,36.1,B,23.191414632653,90.0807425708454,bridge,2.0,3.0,,,,,,
1598,N8,96.334,Box Culvert,.,6.05,C,23.187301188,90.0868051236363,bridge,2.0,3.0,,,,,,
1599,N8,96.879,Baily with Steel Deck,.,121.5,A,23.1843868758735,90.091286902995,bridge,2.0,3.0,,,,,,
1600,N8,97.598,Box Culvert,.,6.0,D,23.1806814021201,90.0970028724381,bridge,2.0,3.0,,,,,,
1601,N8,98.147,RCC Girder Bridge,.,55.49,B,23.1789405111441,90.1020214548291,bridge,2.0,3.0,,,,,,
1602,N8,99.551,Box Culvert,.,18.6,C,23.1751030468531,90.1149531034965,bridge,2.0,3.0,,,,,,
1603,N8,100.676,Baily with Steel Deck,.,42.8,A,23.1718858852,90.1251654788,bridge,2.0,3.0,,,,,,
1604,N8,102.006,Box Culvert,.,6.05,A,23.1625317224637,90.1330045905797,bridge,2.0,3.0,,,,,,
1605,N8,102.552,RCC Girder Bridge,.,39.25,C,23.158555307563,90.1358395361344,bridge,2.0,3.0,,,,,,
1606,N8,102.992,RCC Bridge,.,9.3,B,23.1551389,90.13842742,bridge,2.0,3.0,,,,,,
1607,N8,103.749,Box Culvert,.,6.05,D,23.149765431385,90.1424970678526,bridge,0.0,3.0,,,,,,
1608,N8,104.571,Box Culvert,.,6.45,D,23.1435774802816,90.1470865070422,bridge,0.0,3.0,,,,,,
1609,N8,105.285,Box Culvert,.,10.1,A,23.1382569321576,90.1509894373444,bridge,0.0,3.0,,,,,,
1610,N8,106.155,Box Culvert,.,6.5,C,23.1318910482944,90.1559278718132,bridge,0.0,3.0,,,,,,
1611,N8,106.746,RCC Girder Bridge,.,27.4,C,23.1279792644376,90.159794393617,bridge,0.0,3.0,,,,,,
1612,N8,108.193,RCC Girder Bridge,.,11.9,D,23.1188137258754,90.1698774597276,bridge,0.0,3.0,,,,,,
1613,N8,109.213,Box Culvert,.,19.75,D,23.1123500820846,90.1768761703583,bridge,0.0,3.0,,,,,,
1614,N8,109.524,RCC Girder Bridge,.,12.1,A,23.1104105223728,90.1789800335593,bridge,0.0,3.0,,,,,,
1615,N8,110.943,RCC Girder Bridge,.,15.5,B,23.1012648508547,90.1887920675213,bridge,0.0,3.0,,,,,,
1616,N8,111.697,RCC Girder Bridge,.,8.3,B,23.0965381148997,90.1937955470869,bridge,0.0,3.0,,,,,,
1617,N8,113.593,RCC Girder Bridge,.,19.9,C,23.0764769014249,90.2092312814752,bridge,0.0,3.0,,,,,,
1618,N8,115.125,RCC Girder Bridge,Bourgata bridge,55.87,C,23.0716101470588,90.2110874095588,bridge,0.0,3.0,,,,,,
1619,N8,116.478,Box Culvert,.,6.73,A,23.0599142212389,90.2090356725663,bridge,2.0,3.0,,,,,,
1620,N8,117.077,Box Culvert,.,1.83,C,23.0548474338235,90.2089343965686,bridge,2.0,3.0,,,,,,
1621,N8,117.779,Slab Culvert,.,6.6,A,23.0485927933179,90.2092855764976,bridge,2.0,3.0,,,,,,
1622,N8,119.022,Box Culvert,.,6.73,A,23.0338921064566,90.2090537623622,bridge,2.0,3.0,,,,,,
1623,N8,119.447,Box Culvert,.,1.83,C,23.0324232127559,90.208942191496,bridge,2.0,3.0,,,,,,
1624,N8,120.254,Box Culvert,.,6.78,A,23.0265987931297,90.2091096045801,bridge,2.0,3.0,,,,,,
1625,N8,121.734,RCC Girder Bridge,Souderkhal bridge,31.1,C,23.0149981967741,90.2157723741935,bridge,2.0,3.0,,,,,,
1626,N8,122.474,Box Culvert,.,3.4,C,23.0091042861751,90.218943118894,bridge,2.0,3.0,,,,,,
1627,N8,123.18,RCC Girder Bridge,Nilkhola bridge,31.05,A,23.0034972804878,90.2222195195122,bridge,2.0,3.0,,,,,,
1628,N8,123.876,RCC Girder Bridge,Lakherajkosba bridge,26.95,C,22.9971782285714,90.2221064857142,bridge,2.0,3.0,,,,,,
1629,N8,125.326,Box Culvert,.,1.86,A,22.98418145,90.2224172636363,bridge,2.0,3.0,,,,,,
1630,N8,126.095,Arch Masonry,.,4.2,B,22.9773868997907,90.2226646054393,bridge,2.0,3.0,,,,,,
1631,N8,126.358,RCC Girder Bridge,gounagata bridge,43.0,C,22.9750173236641,90.2224454961832,bridge,2.0,3.0,,,,,,
1632,N8,127.737,RCC Girder Bridge,Asokoti bridge,27.5,C,22.9631339075188,90.224662424812,bridge,2.0,3.0,,,,,,
1633,N8,128.635,Box Culvert,.,3.4,C,22.9554310570205,90.2271555613013,bridge,2.0,3.0,,,,,,
1634,N8,129.171,Arch Masonry,.,5.0,A,22.9510205296232,90.2290166928082,bridge,2.0,3.0,,,,,,
1635,N8,129.516,Steel Beam & RCC Slab,Kasomabad bridge,13.0,C,22.9481425338108,90.2299592475644,bridge,2.0,3.0,,,,,,
1636,N8,129.866,Steel Beam & RCC Slab,Lalpur bridge,9.7,C,22.9453015592592,90.2313757562289,bridge,2.0,3.0,,,,,,
1637,N8,130.591,Box Culvert,.,6.8,A,22.9394958270122,90.2343057950886,bridge,2.0,3.0,,,,,,
1638,N8,131.253,Box Culvert,.,3.4,A,22.9346545873,90.2376032883,bridge,2.0,3.0,,,,,,
1639,N8,131.72,RCC Girder Bridge,.,12.55,D,22.9311347694214,90.2400961132231,bridge,2.0,3.0,,,,,,
1640,N8,132.255,Box Culvert,.,6.6,A,22.9270884023008,90.2420596545132,bridge,2.0,3.0,,,,,,
1641,N8,133.168,Box Culvert,.,1.8,B,22.918487854074,90.2440342725925,bridge,2.0,3.0,,,,,,
1642,N8,133.906,Box Culvert,.,6.7,B,22.9121428,90.245938701476,bridge,2.0,3.0,,,,,,
1643,N8,134.507,RCC Bridge,.,17.1,A,22.907283445409,90.2483095135225,bridge,2.0,3.0,,,,,,
1644,N8,135.426,Box Culvert,.,3.65,A,22.8995343271287,90.2518710508911,bridge,2.0,3.0,,,,,,
1645,N8,135.791,Box Culvert,.,3.6,A,22.8966038511904,90.2533174535714,bridge,2.0,3.0,,,,,,
1646,N8,136.372,Box Culvert,.,3.6,A,22.8920765989778,90.2560399923339,bridge,0.0,3.0,,,,,,
1647,N8,136.699,RCC Girder Bridge,.,24.15,D,22.8896676915789,90.2572801280701,bridge,0.0,3.0,,,,,,
1648,N8,137.399,Box Culvert,.,3.65,A,22.8839303471893,90.2601418224852,bridge,0.0,3.0,,,,,,
1649,N8,138.257,Box Culvert,.,5.0,A,22.8768872438613,90.2635694242574,bridge,0.0,3.0,,,,,,
1650,N8,140.466,RCC Bridge,.,8.3,A,22.8615613216,90.2593083036,bridge,0.0,3.0,,,,,,
1651,N8,141.681,Box Culvert,.,8.5,A,22.8531755697999,90.2523536193,bridge,0.0,3.0,,,,,,
1652,N8,145.048,PC Girder Bridge,Jalil bridge,289.95,A,22.8260273454965,90.2613518660508,bridge,0.0,3.0,,,,,,
1653,N8,147.561,PC Girder Bridge,Capt. Mohiuddin Jahangir bridge,386.94,A,22.8110722,90.2790925307692,bridge,8.0,3.0,,,,,,
1654,N8,149.874,RCC Bridge,.,10.3,A,22.7962911557,90.2929278443,bridge,8.0,3.0,,,,,,
1655,N8,150.977,RCC Girder Bridge,.,32.3,A,22.7912572381818,90.3000166672727,bridge,8.0,3.0,,,,,,
1656,N8,151.402,Box Culvert,.,3.05,A,22.7878376447867,90.2997433815165,bridge,8.0,3.0,,,,,,
1657,N8,151.872,Box Culvert,.,3.6,A,22.7840095840963,90.3011340106024,bridge,8.0,3.0,,,,,,
1658,N8,152.597,Box Culvert,.,3.9,A,22.7786207494017,90.3046183760683,bridge,8.0,3.0,,,,,,
1659,N8,153.753,Box Culvert,.,3.6,A,22.7691243549071,90.3097072480106,bridge,8.0,3.0,,,,,,
1660,N8,154.611,RCC Bridge,.,6.75,A,22.7622923406605,90.3134367542141,bridge,8.0,3.0,,,,,,
1661,N8,156.101,Box Culvert,.,3.6,A,22.7502560906796,90.3201675337864,bridge,8.0,3.0,,,,,,
1662,N8,156.557,Box Culvert,.,3.6,A,22.7461531580645,90.3218368817204,bridge,8.0,3.0,,,,,,
1663,N8,157.892,Box Culvert,.,3.6,A,22.736412994551,90.3280487476161,bridge,8.0,3.0,,,,,,
1664,N8,158.996,Slab Culvert,.,3.5,B,22.7293679706501,90.3355304496594,bridge,8.0,3.0,,,,,,
1665,N8,160.008,Arch Masonry,.,2.6,A,22.7224343305357,90.3416489735714,bridge,8.0,3.0,,,,,,
1666,N8,160.486,Arch Masonry,.,3.6,A,22.7192865363636,90.3439774738636,bridge,8.0,3.0,,,,,,
1667,N8,161.176,Steel Beam & RCC Slab,.,9.7,A,22.7145027973,90.3477475237,bridge,8.0,3.0,,,,,,
1668,N8,162.106,Box Culvert,.,5.0,B,22.7064623611,90.3517533334,bridge,0.0,3.0,,,,,,
1669,N8,162.68,Steel Beam & RCC Slab,.,12.75,B,22.7010590499999,90.3534167,bridge,0.0,3.0,,,,,,
1670,N8,163.536,Steel Beam & RCC Slab,.,12.8,A,22.6934770261627,90.3544546587209,bridge,0.0,3.0,,,,,,
1671,N8,164.592,RCC Girder Bridge,.,12.2,C,22.684776608,90.356094177,bridge,0.0,3.0,,,,,,
