,step,avg_delay,avg_driving_time,avg_speed,avg_collapsed,A_collapsed,B_collapsed,C_collapsed,D_collapsed
699,699,0,102.91703056768559,50.1416134103036,0,0.1,0.2,0.3,0.5
700,700,0,102.91703056768559,50.1416134103036,0,0.1,0.2,0.3,0.5
701,701,0,102.91703056768559,50.1416134103036,0,0.1,0.2,0.3,0.5
702,702,0,102.91703056768559,50.1416134103036,0,0.1,0.2,0.3,0.5
703,703,0,102.91703056768559,50.1416134103036,0,0.1,0.2,0.3,0.5
704,704,0,103.31304347826087,50.14192127669537,0,0.1,0.2,0.3,0.5
705,705,0,103.31304347826087,50.14192127669537,0,0.1,0.2,0.3,0.5
706,706,0,103.88744588744589,50.13672384068943,0,0.1,0.2,0.3,0.5
707,707,0,103.88744588744589,50.13672384068943,0,0.1,0.2,0.3,0.5
708,708,0,103.21459227467811,50.134301058339894,0,0.1,0.2,0.3,0.5
709,709,0,103.21459227467811,50.134301058339894,0,0.1,0.2,0.3,0.5
710,710,0,103.21459227467811,50.134301058339894,0,0.1,0.2,0.3,0.5
711,711,0,103.54700854700855,50.12879110670465,0,0.1,0.2,0.3,0.5
712,712,0,103.54700854700855,50.12879110670465,0,0.1,0.2,0.3,0.5
713,713,0,103.22553191489362,50.1693691992597,0,0.1,0.2,0.3,0.5
714,714,0,103.22553191489362,50.1693691992597,0,0.1,0.2,0.3,0.5
715,715,0,105.11864406779661,50.1640221803106,0,0.1,0.2,0.3,0.5
716,716,0,105.11864406779661,50.1640221803106,0,0.1,0.2,0.3,0.5
717,717,0,105.11864406779661,50.1640221803106,0,0.1,0.2,0.3,0.5
718,718,0,104.42857142857143,50.16482969374555,0,0.1,0.2,0.3,0.5
719,719,0,104.42857142857143,50.16482969374555,0,0.1,0.2,0.3,0.5
720,720,0,104.05439330543933,50.148140029754984,0,0.1,0.2,0.3,0.5
721,721,0,104.05439330543933,50.148140029754984,0,0.1,0.2,0.3,0.5
722,722,0,103.69166666666666,50.16880709335649,0,0.1,0.2,0.3,0.5
723,723,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
724,724,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
725,725,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
726,726,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
727,727,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
728,728,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
729,729,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
730,730,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
731,731,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
732,732,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
733,733,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
734,734,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
735,735,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
736,736,0,104.04149377593362,50.16451633380959,0,0.1,0.2,0.3,0.5
737,737,0,104.3127572016461,50.22871608408455,0,0.1,0.2,0.3,0.5
738,738,0,105.0860655737705,50.21831850375897,0,0.1,0.2,0.3,0.5
739,739,0,105.0860655737705,50.21831850375897,0,0.1,0.2,0.3,0.5
740,740,0,105.0860655737705,50.21831850375897,0,0.1,0.2,0.3,0.5
741,741,0,105.0860655737705,50.21831850375897,0,0.1,0.2,0.3,0.5
742,742,0,105.0860655737705,50.21831850375897,0,0.1,0.2,0.3,0.5
743,743,0,106.79183673469387,50.21119850861739,0,0.1,0.2,0.3,0.5
744,744,0,108.2672064777328,50.20193920597558,0,0.1,0.2,0.3,0.5
745,745,0,108.2672064777328,50.20193920597558,0,0.1,0.2,0.3,0.5
746,746,0,108.2672064777328,50.20193920597558,0,0.1,0.2,0.3,0.5
747,747,0,108.2672064777328,50.20193920597558,0,0.1,0.2,0.3,0.5
748,748,0,108.56854838709677,50.19687321631637,0,0.1,0.2,0.3,0.5
749,749,0,108.56854838709677,50.19687321631637,0,0.1,0.2,0.3,0.5
750,750,0,108.56854838709677,50.19687321631637,0,0.1,0.2,0.3,0.5
751,751,0,108.56854838709677,50.19687321631637,0,0.1,0.2,0.3,0.5
752,752,0,108.56854838709677,50.19687321631637,0,0.1,0.2,0.3,0.5
753,753,0,108.56854838709677,50.19687321631637,0,0.1,0.2,0.3,0.5
754,754,0,108.56854838709677,50.19687321631637,0,0.1,0.2,0.3,0.5
755,755,0,109.19678714859438,50.19543756575452,0,0.1,0.2,0.3,0.5
756,756,0,109.31075697211155,50.17902676238387,0,0.1,0.2,0.3,0.5
757,757,0,108.96428571428571,50.1888376229949,0,0.1,0.2,0.3,0.5
758,758,0,108.77952755905511,50.198436949175665,0,0.1,0.2,0.3,0.5
759,759,0,108.4078431372549,50.18549630007526,0,0.1,0.2,0.3,0.5
760,760,0,108.4078431372549,50.18549630007526,0,0.1,0.2,0.3,0.5
761,761,0,108.65234375,50.183623130591684,0,0.1,0.2,0.3,0.5
762,762,0,109.21011673151752,50.18235648509559,0,0.1,0.2,0.3,0.5
763,763,0,109.21011673151752,50.18235648509559,0,0.1,0.2,0.3,0.5
764,764,0,109.21011673151752,50.18235648509559,0,0.1,0.2,0.3,0.5
765,765,0,109.03875968992249,50.17365265852843,0,0.1,0.2,0.3,0.5
766,766,0,109.03875968992249,50.17365265852843,0,0.1,0.2,0.3,0.5
767,767,0,109.55212355212355,50.164740856247505,0,0.1,0.2,0.3,0.5
768,768,0,109.55212355212355,50.164740856247505,0,0.1,0.2,0.3,0.5
769,769,0,109.55212355212355,50.164740856247505,0,0.1,0.2,0.3,0.5
770,770,0,109.55212355212355,50.164740856247505,0,0.1,0.2,0.3,0.5
771,771,0,109.55212355212355,50.164740856247505,0,0.1,0.2,0.3,0.5
772,772,0,109.55212355212355,50.164740856247505,0,0.1,0.2,0.3,0.5
773,773,0,109.90421455938697,50.169695041172005,0,0.1,0.2,0.3,0.5
774,774,0,109.90421455938697,50.169695041172005,0,0.1,0.2,0.3,0.5
775,775,0,109.90421455938697,50.169695041172005,0,0.1,0.2,0.3,0.5
776,776,0,109.90421455938697,50.169695041172005,0,0.1,0.2,0.3,0.5
777,777,0,109.90421455938697,50.169695041172005,0,0.1,0.2,0.3,0.5
778,778,0,109.90421455938697,50.169695041172005,0,0.1,0.2,0.3,0.5
779,779,0,109.5381679389313,50.15720983654376,0,0.1,0.2,0.3,0.5
780,780,0,109.5381679389313,50.15720983654376,0,0.1,0.2,0.3,0.5
781,781,0,109.23954372623574,50.18705486230938,0,0.1,0.2,0.3,0.5
782,782,0,108.89015151515152,50.21254061706445,0,0.1,0.2,0.3,0.5
783,783,0,108.49056603773585,50.1983046147359,0,0.1,0.2,0.3,0.5
784,784,0,108.49056603773585,50.1983046147359,0,0.1,0.2,0.3,0.5
785,785,0,108.49056603773585,50.1983046147359,0,0.1,0.2,0.3,0.5
786,786,0,108.66917293233082,50.188762116184265,0,0.1,0.2,0.3,0.5
787,787,0,108.17164179104478,50.166073903874434,0,0.1,0.2,0.3,0.5
788,788,0,108.17164179104478,50.166073903874434,0,0.1,0.2,0.3,0.5
789,789,0,108.17164179104478,50.166073903874434,0,0.1,0.2,0.3,0.5
790,790,0,108.17164179104478,50.166073903874434,0,0.1,0.2,0.3,0.5
791,791,0,108.17164179104478,50.166073903874434,0,0.1,0.2,0.3,0.5
792,792,0,108.17164179104478,50.166073903874434,0,0.1,0.2,0.3,0.5
793,793,0,108.28148148148148,50.173972717370724,0,0.1,0.2,0.3,0.5
794,794,0,108.74538745387454,50.168745644234434,0,0.1,0.2,0.3,0.5
795,795,0,108.97058823529412,50.16809584407181,0,0.1,0.2,0.3,0.5
796,796,0,108.57509157509158,49.9904837713829,0,0.1,0.2,0.3,0.5
797,797,0,107.89090909090909,50.05776741882097,0,0.1,0.2,0.3,0.5
798,798,0,107.89090909090909,50.05776741882097,0,0.1,0.2,0.3,0.5
799,799,0,107.89090909090909,50.05776741882097,0,0.1,0.2,0.3,0.5
800,800,0,107.89090909090909,50.05776741882097,0,0.1,0.2,0.3,0.5
801,801,0,107.89090909090909,50.05776741882097,0,0.1,0.2,0.3,0.5
802,802,0,108.04693140794224,50.040277521693504,0,0.1,0.2,0.3,0.5
803,803,0,108.2258064516129,50.02343235676589,0,0.1,0.2,0.3,0.5
804,804,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
805,805,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
806,806,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
807,807,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
808,808,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
809,809,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
810,810,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
811,811,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
812,812,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
813,813,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
814,814,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
815,815,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
816,816,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
817,817,0,108.5338078291815,49.97393748001961,0,0.1,0.2,0.3,0.5
818,818,0,108.15957446808511,49.96335614143798,0,0.1,0.2,0.3,0.5
819,819,0,108.15957446808511,49.96335614143798,0,0.1,0.2,0.3,0.5
820,820,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
821,821,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
822,822,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
823,823,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
824,824,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
825,825,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
826,826,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
827,827,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
828,828,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
829,829,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
830,830,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
831,831,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
832,832,0,108.20141342756183,49.95423827521381,0,0.1,0.2,0.3,0.5
833,833,0,107.90140845070422,49.94903810982344,0,0.1,0.2,0.3,0.5
834,834,0,108.36140350877193,49.94786288985357,0,0.1,0.2,0.3,0.5
835,835,0,109.2439024390244,49.9311513545637,0,0.1,0.2,0.3,0.5
836,836,0,109.2439024390244,49.9311513545637,0,0.1,0.2,0.3,0.5
837,837,0,109.25347222222223,49.9230080958921,0,0.1,0.2,0.3,0.5
838,838,0,108.88581314878893,49.90901844850147,0,0.1,0.2,0.3,0.5
839,839,0,108.88581314878893,49.90901844850147,0,0.1,0.2,0.3,0.5
840,840,0,108.88581314878893,49.90901844850147,0,0.1,0.2,0.3,0.5
841,841,0,108.88581314878893,49.90901844850147,0,0.1,0.2,0.3,0.5
842,842,0,108.6896551724138,49.8995271382016,0,0.1,0.2,0.3,0.5
843,843,0,108.6896551724138,49.8995271382016,0,0.1,0.2,0.3,0.5
844,844,0,109.30927835051547,49.89820663090733,0,0.1,0.2,0.3,0.5
845,845,0,109.0580204778157,49.89571640741232,0,0.1,0.2,0.3,0.5
846,846,0,109.0580204778157,49.89571640741232,0,0.1,0.2,0.3,0.5
847,847,0,109.0580204778157,49.89571640741232,0,0.1,0.2,0.3,0.5
848,848,0,108.81632653061224,49.921080959553244,0,0.1,0.2,0.3,0.5
849,849,0,108.74915254237288,49.92057681918378,0,0.1,0.2,0.3,0.5
850,850,0,108.39864864864865,49.91627757317302,0,0.1,0.2,0.3,0.5
851,851,0,108.84511784511784,49.91537011833229,0,0.1,0.2,0.3,0.5
852,852,0,108.84511784511784,49.91537011833229,0,0.1,0.2,0.3,0.5
853,853,0,108.85906040268456,49.90665399243779,0,0.1,0.2,0.3,0.5
854,854,0,108.85906040268456,49.90665399243779,0,0.1,0.2,0.3,0.5
855,855,0,108.85906040268456,49.90665399243779,0,0.1,0.2,0.3,0.5
856,856,0,108.87333333333333,49.92126297933277,0,0.1,0.2,0.3,0.5
857,857,0,108.87333333333333,49.92126297933277,0,0.1,0.2,0.3,0.5
858,858,0,108.87333333333333,49.92126297933277,0,0.1,0.2,0.3,0.5
859,859,0,108.87333333333333,49.92126297933277,0,0.1,0.2,0.3,0.5
860,860,0,108.578073089701,49.917705627241965,0,0.1,0.2,0.3,0.5
861,861,0,108.578073089701,49.917705627241965,0,0.1,0.2,0.3,0.5
862,862,0,109.0364238410596,49.915878090309654,0,0.1,0.2,0.3,0.5
863,863,0,108.71947194719472,49.908229850864615,0,0.1,0.2,0.3,0.5
864,864,0,109.09836065573771,49.893780375333456,0,0.1,0.2,0.3,0.5
865,865,0,109.09836065573771,49.893780375333456,0,0.1,0.2,0.3,0.5
866,866,0,109.09836065573771,49.893780375333456,0,0.1,0.2,0.3,0.5
867,867,0,109.09836065573771,49.893780375333456,0,0.1,0.2,0.3,0.5
868,868,0,108.83333333333333,49.9040586374122,0,0.1,0.2,0.3,0.5
869,869,0,108.83333333333333,49.9040586374122,0,0.1,0.2,0.3,0.5
870,870,0,108.83333333333333,49.9040586374122,0,0.1,0.2,0.3,0.5
871,871,0,108.83333333333333,49.9040586374122,0,0.1,0.2,0.3,0.5
872,872,0,109.90228013029316,49.89744503993049,0,0.1,0.2,0.3,0.5
873,873,0,109.90228013029316,49.89744503993049,0,0.1,0.2,0.3,0.5
874,874,0,109.90228013029316,49.89744503993049,0,0.1,0.2,0.3,0.5
875,875,0,109.90228013029316,49.89744503993049,0,0.1,0.2,0.3,0.5
876,876,0,109.90228013029316,49.89744503993049,0,0.1,0.2,0.3,0.5
877,877,0,109.61688311688312,49.89473344151277,0,0.1,0.2,0.3,0.5
878,878,0,109.61688311688312,49.89473344151277,0,0.1,0.2,0.3,0.5
879,879,0,109.27508090614887,49.87331035594153,0,0.1,0.2,0.3,0.5
880,880,0,109.27508090614887,49.87331035594153,0,0.1,0.2,0.3,0.5
881,881,0,109.27508090614887,49.87331035594153,0,0.1,0.2,0.3,0.5
882,882,0,108.99354838709678,49.87069410552647,0,0.1,0.2,0.3,0.5
883,883,0,109.40836012861736,49.87053934321034,0,0.1,0.2,0.3,0.5
884,884,0,109.40836012861736,49.87053934321034,0,0.1,0.2,0.3,0.5
885,885,0,109.40836012861736,49.87053934321034,0,0.1,0.2,0.3,0.5
886,886,0,109.40836012861736,49.87053934321034,0,0.1,0.2,0.3,0.5
887,887,0,109.40836012861736,49.87053934321034,0,0.1,0.2,0.3,0.5
888,888,0,109.40836012861736,49.87053934321034,0,0.1,0.2,0.3,0.5
889,889,0,109.56549520766774,49.857864022276054,0,0.1,0.2,0.3,0.5
890,890,0,110.31528662420382,49.85137788650862,0,0.1,0.2,0.3,0.5
891,891,0,109.67088607594937,49.83202940736501,0,0.1,0.2,0.3,0.5
892,892,0,110.24605678233438,49.825540031506684,0,0.1,0.2,0.3,0.5
893,893,0,110.24605678233438,49.825540031506684,0,0.1,0.2,0.3,0.5
894,894,0,110.24605678233438,49.825540031506684,0,0.1,0.2,0.3,0.5
895,895,0,110.24605678233438,49.825540031506684,0,0.1,0.2,0.3,0.5
896,896,0,110.24605678233438,49.825540031506684,0,0.1,0.2,0.3,0.5
897,897,0,110.24605678233438,49.825540031506684,0,0.1,0.2,0.3,0.5
898,898,0,110.0503144654088,49.81911734272836,0,0.1,0.2,0.3,0.5
899,899,0,109.76489028213166,49.80677231228589,0,0.1,0.2,0.3,0.5
900,900,0,109.76489028213166,49.80677231228589,0,0.1,0.2,0.3,0.5
901,901,0,109.425,49.65112614880999,0,0.1,0.2,0.3,0.5
902,902,0,109.425,49.65112614880999,0,0.1,0.2,0.3,0.5
903,903,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
904,904,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
905,905,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
906,906,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
907,907,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
908,908,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
909,909,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
910,910,0,108.95031055900621,49.65955083111552,0,0.1,0.2,0.3,0.5
911,911,0,109.16358024691358,49.655300610167856,0,0.1,0.2,0.3,0.5
912,912,0,109.16358024691358,49.655300610167856,0,0.1,0.2,0.3,0.5
913,913,0,109.41717791411043,49.649749978836645,0,0.1,0.2,0.3,0.5
914,914,0,109.41717791411043,49.649749978836645,0,0.1,0.2,0.3,0.5
915,915,0,109.41717791411043,49.649749978836645,0,0.1,0.2,0.3,0.5
916,916,0,109.34556574923548,49.64738249081374,0,0.1,0.2,0.3,0.5
917,917,0,109.04878048780488,49.68369382468322,0,0.1,0.2,0.3,0.5
918,918,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
919,919,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
920,920,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
921,921,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
922,922,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
923,923,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
924,924,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
925,925,0,108.48181818181818,49.66965216909225,0,0.1,0.2,0.3,0.5
926,926,0,108.18731117824774,49.65566805103128,0,0.1,0.2,0.3,0.5
927,927,0,108.18731117824774,49.65566805103128,0,0.1,0.2,0.3,0.5
928,928,0,108.18731117824774,49.65566805103128,0,0.1,0.2,0.3,0.5
929,929,0,108.18731117824774,49.65566805103128,0,0.1,0.2,0.3,0.5
930,930,0,108.38855421686748,49.65569022127343,0,0.1,0.2,0.3,0.5
931,931,0,108.14114114114115,49.65606814391687,0,0.1,0.2,0.3,0.5
932,932,0,108.14114114114115,49.65606814391687,0,0.1,0.2,0.3,0.5
933,933,0,108.14114114114115,49.65606814391687,0,0.1,0.2,0.3,0.5
934,934,0,108.14114114114115,49.65606814391687,0,0.1,0.2,0.3,0.5
935,935,0,108.14114114114115,49.65606814391687,0,0.1,0.2,0.3,0.5
936,936,0,108.14114114114115,49.65606814391687,0,0.1,0.2,0.3,0.5
937,937,0,108.14114114114115,49.65606814391687,0,0.1,0.2,0.3,0.5
938,938,0,107.8562874251497,49.665681482039645,0,0.1,0.2,0.3,0.5
939,939,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
940,940,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
941,941,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
942,942,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
943,943,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
944,944,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
945,945,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
946,946,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
947,947,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
948,948,0,108.5922619047619,49.65989497422853,0,0.1,0.2,0.3,0.5
949,949,0,108.31157270029674,49.727464170998516,0,0.1,0.2,0.3,0.5
950,950,0,108.31157270029674,49.727464170998516,0,0.1,0.2,0.3,0.5
951,951,0,108.31157270029674,49.727464170998516,0,0.1,0.2,0.3,0.5
952,952,0,108.31157270029674,49.727464170998516,0,0.1,0.2,0.3,0.5
953,953,0,108.31157270029674,49.727464170998516,0,0.1,0.2,0.3,0.5
954,954,0,108.31157270029674,49.727464170998516,0,0.1,0.2,0.3,0.5
955,955,0,108.06508875739645,49.71911546043343,0,0.1,0.2,0.3,0.5
956,956,0,108.06508875739645,49.71911546043343,0,0.1,0.2,0.3,0.5
957,957,0,108.06508875739645,49.71911546043343,0,0.1,0.2,0.3,0.5
958,958,0,108.06508875739645,49.71911546043343,0,0.1,0.2,0.3,0.5
959,959,0,108.06508875739645,49.71911546043343,0,0.1,0.2,0.3,0.5
960,960,0,107.82005899705015,49.71081600479793,0,0.1,0.2,0.3,0.5
961,961,0,107.82005899705015,49.71081600479793,0,0.1,0.2,0.3,0.5
962,962,0,107.82005899705015,49.71081600479793,0,0.1,0.2,0.3,0.5
963,963,0,107.82005899705015,49.71081600479793,0,0.1,0.2,0.3,0.5
964,964,0,107.82005899705015,49.71081600479793,0,0.1,0.2,0.3,0.5
965,965,0,107.82005899705015,49.71081600479793,0,0.1,0.2,0.3,0.5
966,966,0,107.88269794721407,49.77805679111821,0,0.1,0.2,0.3,0.5
967,967,0,107.88269794721407,49.77805679111821,0,0.1,0.2,0.3,0.5
968,968,0,107.88269794721407,49.77805679111821,0,0.1,0.2,0.3,0.5
969,969,0,107.62280701754386,49.81411356565941,0,0.1,0.2,0.3,0.5
970,970,0,107.62280701754386,49.81411356565941,0,0.1,0.2,0.3,0.5
971,971,0,107.62280701754386,49.81411356565941,0,0.1,0.2,0.3,0.5
972,972,0,107.62280701754386,49.81411356565941,0,0.1,0.2,0.3,0.5
973,973,0,107.63848396501457,49.806793592674566,0,0.1,0.2,0.3,0.5
974,974,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
975,975,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
976,976,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
977,977,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
978,978,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
979,979,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
980,980,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
981,981,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
982,982,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
983,983,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
984,984,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
985,985,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
986,986,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
987,987,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
988,988,0,107.38081395348837,49.80421264434825,0,0.1,0.2,0.3,0.5
989,989,0,107.2695652173913,49.798025260501994,0,0.1,0.2,0.3,0.5
990,990,0,107.2695652173913,49.798025260501994,0,0.1,0.2,0.3,0.5
991,991,0,107.16138328530259,49.786276947660234,0,0.1,0.2,0.3,0.5
992,992,0,107.16138328530259,49.786276947660234,0,0.1,0.2,0.3,0.5
993,993,0,106.90517241379311,49.77629243535853,0,0.1,0.2,0.3,0.5
994,994,0,107.01714285714286,49.76180281109295,0,0.1,0.2,0.3,0.5
995,995,0,107.01714285714286,49.76180281109295,0,0.1,0.2,0.3,0.5
996,996,0,107.01714285714286,49.76180281109295,0,0.1,0.2,0.3,0.5
997,997,0,107.25925925925925,49.762683536702376,0,0.1,0.2,0.3,0.5
998,998,0,107.25925925925925,49.762683536702376,0,0.1,0.2,0.3,0.5
999,999,0,109.03977272727273,49.758348209897434,0,0.1,0.2,0.3,0.5
